id,id_field,variable,type,normalization,min,max,mean,std
8972,66,yld,numerical,min-max,0.0,94.54779815673828,46.14738856692168,15.499569682679885
8974,66,aa_n,numerical,min-max,0.0,150.0,80.83923421087616,38.67579399876622
8976,66,aspect_rad,numerical,z-score,0.0,6.28,1.73204949117207,1.454702127336636
8979,66,slope,numerical,z-score,0.0,90.0,0.356088076475478,0.391786041449226
8980,66,elev,numerical,z-score,-85.61,4414.22,850.1007813798836,79.43344260999727
8981,66,tpi,numerical,z-score,0.0,0.87643945,0.4966082011581047,0.05091679809607279
8986,66,prec_cy_g,numerical,min-max,0.0,61449.16,113.72641447049044,23.15461840607269
8989,66,vh_cy_f,numerical,z-score,-30.4816320433204,0.0,-24.021628096436963,2.8305828334283833
8990,66,vv_cy_f,numerical,z-score,-21.0665993065189,0.0,-11.465310916933673,2.025066909971437
